Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/3/2021 6:00:00 PM,Rubidoux Riverside,13,1-hr,µg/m3,N/A,N/A,
1/3/2021 7:00:00 PM,Rubidoux Riverside,11,1-hr,µg/m3,N/A,N/A,
1/3/2021 8:00:00 PM,Rubidoux Riverside,10,1-hr,µg/m3,N/A,N/A,
1/3/2021 9:00:00 PM,Rubidoux Riverside,17,1-hr,µg/m3,N/A,N/A,
1/3/2021 10:00:00 PM,Rubidoux Riverside,20,1-hr,µg/m3,N/A,N/A,
1/3/2021 11:00:00 PM,Rubidoux Riverside,23,1-hr,µg/m3,N/A,N/A,
1/4/2021 12:00:00 AM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 1:00:00 AM,Rubidoux Riverside,24,1-hr,µg/m3,N/A,N/A,
1/4/2021 2:00:00 AM,Rubidoux Riverside,21,1-hr,µg/m3,N/A,N/A,
1/4/2021 3:00:00 AM,Rubidoux Riverside,20,1-hr,µg/m3,N/A,N/A,
1/4/2021 4:00:00 AM,Rubidoux Riverside,23,1-hr,µg/m3,N/A,N/A,
1/4/2021 5:00:00 AM,Rubidoux Riverside,20,1-hr,µg/m3,N/A,N/A,
1/4/2021 6:00:00 AM,Rubidoux Riverside,22,1-hr,µg/m3,N/A,N/A,
1/4/2021 7:00:00 AM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 8:00:00 AM,Rubidoux Riverside,30,1-hr,µg/m3,N/A,N/A,
1/4/2021 9:00:00 AM,Rubidoux Riverside,30,1-hr,µg/m3,N/A,N/A,
1/4/2021 10:00:00 AM,Rubidoux Riverside,27,1-hr,µg/m3,N/A,N/A,
1/4/2021 11:00:00 AM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 12:00:00 PM,Rubidoux Riverside,23,1-hr,µg/m3,N/A,N/A,
1/4/2021 1:00:00 PM,Rubidoux Riverside,17,1-hr,µg/m3,N/A,N/A,
1/4/2021 2:00:00 PM,Rubidoux Riverside,22,1-hr,µg/m3,N/A,N/A,
1/4/2021 3:00:00 PM,Rubidoux Riverside,26,1-hr,µg/m3,N/A,N/A,
1/4/2021 4:00:00 PM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 5:00:00 PM,Rubidoux Riverside,26,1-hr,µg/m3,N/A,N/A,
1/4/2021 6:00:00 PM,Rubidoux Riverside,23,1-hr,µg/m3,N/A,N/A,
1/4/2021 7:00:00 PM,Rubidoux Riverside,26,1-hr,µg/m3,N/A,N/A,
1/4/2021 8:00:00 PM,Rubidoux Riverside,19,1-hr,µg/m3,N/A,N/A,
1/4/2021 9:00:00 PM,Rubidoux Riverside,26,1-hr,µg/m3,N/A,N/A,
1/4/2021 10:00:00 PM,Rubidoux Riverside,28,1-hr,µg/m3,N/A,N/A,
1/4/2021 11:00:00 PM,Rubidoux Riverside,16,1-hr,µg/m3,N/A,N/A,
1/5/2021 12:00:00 AM,Rubidoux Riverside,28,1-hr,µg/m3,N/A,N/A,
1/5/2021 1:00:00 AM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/5/2021 2:00:00 AM,Rubidoux Riverside,28,1-hr,µg/m3,N/A,N/A,
1/5/2021 3:00:00 AM,Rubidoux Riverside,30,1-hr,µg/m3,N/A,N/A,
1/5/2021 4:00:00 AM,Rubidoux Riverside,29,1-hr,µg/m3,N/A,N/A,
1/5/2021 5:00:00 AM,Rubidoux Riverside,34,1-hr,µg/m3,N/A,N/A,
1/5/2021 6:00:00 AM,Rubidoux Riverside,30,1-hr,µg/m3,N/A,N/A,
1/5/2021 7:00:00 AM,Rubidoux Riverside,36,1-hr,µg/m3,N/A,N/A,
1/5/2021 8:00:00 AM,Rubidoux Riverside,39,1-hr,µg/m3,N/A,N/A,
1/5/2021 9:00:00 AM,Rubidoux Riverside,48,1-hr,µg/m3,N/A,N/A,
1/5/2021 10:00:00 AM,Rubidoux Riverside,50,1-hr,µg/m3,N/A,N/A,
1/5/2021 11:00:00 AM,Rubidoux Riverside,41,1-hr,µg/m3,N/A,N/A,
1/5/2021 12:00:00 PM,Rubidoux Riverside,46,1-hr,µg/m3,N/A,N/A,
1/5/2021 1:00:00 PM,Rubidoux Riverside,23,1-hr,µg/m3,N/A,N/A,
1/5/2021 2:00:00 PM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/5/2021 3:00:00 PM,Rubidoux Riverside,28,1-hr,µg/m3,N/A,N/A,
1/5/2021 4:00:00 PM,Rubidoux Riverside,25,1-hr,µg/m3,N/A,N/A,
1/5/2021 5:00:00 PM,Rubidoux Riverside,31,1-hr,µg/m3,N/A,N/A,
1/5/2021 6:00:00 PM,Rubidoux Riverside,22,1-hr,µg/m3,N/A,N/A,
1/5/2021 7:00:00 PM,Rubidoux Riverside,8,1-hr,µg/m3,N/A,N/A,
1/5/2021 8:00:00 PM,Rubidoux Riverside,5,1-hr,µg/m3,N/A,N/A,
