Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/3/2021 9:00:00 PM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/3/2021 10:00:00 PM,Mira Loma,30,1-hr,µg/m3,N/A,N/A,
1/3/2021 11:00:00 PM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
1/4/2021 12:00:00 AM,Mira Loma,28,1-hr,µg/m3,N/A,N/A,
1/4/2021 1:00:00 AM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 2:00:00 AM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 3:00:00 AM,Mira Loma,28,1-hr,µg/m3,N/A,N/A,
1/4/2021 4:00:00 AM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 5:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
1/4/2021 6:00:00 AM,Mira Loma,33,1-hr,µg/m3,N/A,N/A,
1/4/2021 7:00:00 AM,Mira Loma,34,1-hr,µg/m3,N/A,N/A,
1/4/2021 8:00:00 AM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/4/2021 9:00:00 AM,Mira Loma,42,1-hr,µg/m3,N/A,N/A,
1/4/2021 10:00:00 AM,Mira Loma,47,1-hr,µg/m3,N/A,N/A,
1/4/2021 11:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/4/2021 12:00:00 PM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
1/4/2021 1:00:00 PM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 2:00:00 PM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/4/2021 3:00:00 PM,Mira Loma,26,1-hr,µg/m3,N/A,N/A,
1/4/2021 4:00:00 PM,Mira Loma,33,1-hr,µg/m3,N/A,N/A,
1/4/2021 5:00:00 PM,Mira Loma,21,1-hr,µg/m3,N/A,N/A,
1/4/2021 6:00:00 PM,Mira Loma,24,1-hr,µg/m3,N/A,N/A,
1/4/2021 7:00:00 PM,Mira Loma,47,1-hr,µg/m3,N/A,N/A,
1/4/2021 8:00:00 PM,Mira Loma,34,1-hr,µg/m3,N/A,N/A,
1/4/2021 9:00:00 PM,Mira Loma,33,1-hr,µg/m3,N/A,N/A,
1/4/2021 10:00:00 PM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/4/2021 11:00:00 PM,Mira Loma,29,1-hr,µg/m3,N/A,N/A,
