Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
7/1/2021 12:00:00 AM,Mira Loma,8,1-hr,µg/m3,N/A,N/A,
7/1/2021 1:00:00 AM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/1/2021 2:00:00 AM,Mira Loma,10,1-hr,µg/m3,N/A,N/A,
7/1/2021 3:00:00 AM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/1/2021 4:00:00 AM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/1/2021 5:00:00 AM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/1/2021 6:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 7:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 8:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/1/2021 9:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 10:00:00 AM,Mira Loma,26,1-hr,µg/m3,N/A,N/A,
7/1/2021 11:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 12:00:00 PM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/1/2021 1:00:00 PM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
7/1/2021 2:00:00 PM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/1/2021 3:00:00 PM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/1/2021 4:00:00 PM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 5:00:00 PM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/1/2021 6:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/1/2021 7:00:00 PM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/1/2021 8:00:00 PM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/1/2021 9:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/1/2021 10:00:00 PM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/1/2021 11:00:00 PM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/2/2021 12:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/2/2021 1:00:00 AM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/2/2021 2:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/2/2021 3:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/2/2021 4:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/2/2021 5:00:00 AM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/2/2021 6:00:00 AM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/2/2021 7:00:00 AM,Mira Loma,23,1-hr,µg/m3,N/A,N/A,
7/2/2021 8:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
7/2/2021 9:00:00 AM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/2/2021 10:00:00 AM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
7/2/2021 11:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/2/2021 12:00:00 PM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
7/2/2021 1:00:00 PM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/2/2021 2:00:00 PM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/2/2021 3:00:00 PM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/2/2021 4:00:00 PM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/2/2021 5:00:00 PM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/2/2021 6:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/2/2021 7:00:00 PM,Mira Loma,12,1-hr,µg/m3,N/A,N/A,
7/2/2021 8:00:00 PM,Mira Loma,12,1-hr,µg/m3,N/A,N/A,
7/2/2021 9:00:00 PM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/2/2021 10:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/2/2021 11:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/3/2021 12:00:00 AM,Mira Loma,12,1-hr,µg/m3,N/A,N/A,
7/3/2021 1:00:00 AM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/3/2021 2:00:00 AM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/3/2021 3:00:00 AM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/3/2021 4:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/3/2021 5:00:00 AM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/3/2021 6:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/3/2021 7:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/3/2021 8:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/3/2021 9:00:00 AM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
7/3/2021 10:00:00 AM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
7/3/2021 11:00:00 AM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/3/2021 12:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/3/2021 1:00:00 PM,Mira Loma,10,1-hr,µg/m3,N/A,N/A,
7/3/2021 2:00:00 PM,Mira Loma,9,1-hr,µg/m3,N/A,N/A,
7/3/2021 3:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/3/2021 4:00:00 PM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
7/3/2021 5:00:00 PM,Mira Loma,14,1-hr,µg/m3,N/A,N/A,
7/3/2021 6:00:00 PM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/3/2021 7:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/3/2021 8:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/3/2021 9:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/3/2021 10:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/3/2021 11:00:00 PM,Mira Loma,10,1-hr,µg/m3,N/A,N/A,
7/4/2021 12:00:00 AM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/4/2021 1:00:00 AM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/4/2021 2:00:00 AM,Mira Loma,7,1-hr,µg/m3,N/A,N/A,
7/4/2021 3:00:00 AM,Mira Loma,9,1-hr,µg/m3,N/A,N/A,
7/4/2021 4:00:00 AM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
7/4/2021 5:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/4/2021 6:00:00 AM,Mira Loma,16,1-hr,µg/m3,N/A,N/A,
7/4/2021 7:00:00 AM,Mira Loma,19,1-hr,µg/m3,N/A,N/A,
7/4/2021 8:00:00 AM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/4/2021 9:00:00 AM,Mira Loma,15,1-hr,µg/m3,N/A,N/A,
7/4/2021 10:00:00 AM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
7/4/2021 11:00:00 AM,Mira Loma,12,1-hr,µg/m3,N/A,N/A,
7/4/2021 12:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/4/2021 1:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/4/2021 2:00:00 PM,Mira Loma,9,1-hr,µg/m3,N/A,N/A,
7/4/2021 3:00:00 PM,Mira Loma,6,1-hr,µg/m3,N/A,N/A,
7/4/2021 4:00:00 PM,Mira Loma,7,1-hr,µg/m3,N/A,N/A,
7/4/2021 5:00:00 PM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
7/4/2021 6:00:00 PM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
7/4/2021 7:00:00 PM,Mira Loma,20,1-hr,µg/m3,N/A,N/A,
7/4/2021 8:00:00 PM,Mira Loma,91,1-hr,µg/m3,N/A,N/A,
7/4/2021 9:00:00 PM,Mira Loma,50,1-hr,µg/m3,N/A,N/A,
7/4/2021 10:00:00 PM,Mira Loma,39,1-hr,µg/m3,N/A,N/A,
7/4/2021 11:00:00 PM,Mira Loma,42,1-hr,µg/m3,N/A,N/A,
7/5/2021 12:00:00 AM,Mira Loma,95,1-hr,µg/m3,N/A,N/A,
7/5/2021 1:00:00 AM,Mira Loma,185,1-hr,µg/m3,N/A,N/A,
7/5/2021 2:00:00 AM,Mira Loma,171,1-hr,µg/m3,N/A,N/A,
7/5/2021 3:00:00 AM,Mira Loma,214,1-hr,µg/m3,N/A,N/A,
7/5/2021 4:00:00 AM,Mira Loma,230,1-hr,µg/m3,N/A,N/A,
7/5/2021 5:00:00 AM,Mira Loma,202,1-hr,µg/m3,N/A,N/A,
7/5/2021 6:00:00 AM,Mira Loma,197,1-hr,µg/m3,N/A,N/A,
7/5/2021 7:00:00 AM,Mira Loma,199,1-hr,µg/m3,N/A,N/A,
7/5/2021 8:00:00 AM,Mira Loma,175,1-hr,µg/m3,N/A,N/A,
